,id,synsetId,subSynsetId,modelId,split
24169,48785,3001627,4331277,5af850643d64c2621b17743c18fb63dc,train
25110,7268,3001627,20000027,fb71fc8021c89cf342d8a8c5af8997e8,train
24686,44989,3001627,20000016,b2968ca25d2e2fe0f51f77a6d7299806,train
23463,24847,3001627,4331277,c4170208c9586eb63c2247b30d3fc073,train
24867,29998,3001627,20000022,ee03232aacadee87d4266d69a5c6f129,train
25660,46673,3001627,20000027,9d961de6d462a7619fb4103277a6b93,train
21459,25658,3001627,2738535,633110fedf1efac0f7628281ecb18112,train
22611,28073,3001627,3649674,32e6139951627142a087337e55e3e2e,train
25146,9096,3001627,20000027,efb0e98337c0554960257b24d454e22f,train
22361,45599,3001627,3001627,6b719f78721d1eb742559566b871c978,train
23209,17078,3001627,4331277,6a254cc3d81881c91a3b39b07e4b3d0f,train
22672,24003,3001627,4099969,4ad06cdc2f8929f44733824eae5cd9ae,train
21164,3107,3001627,2738535,dee24ea8622e2005dd0e1ff930f92c75,train
3939,35604,3001627,3001627,40f188600cf8362b654ea6737b0d3597,train
22786,2195,3001627,4331277,4a89aad97f4c503068d1b9a1d97e2846,train
3435,11149,3001627,3001627,e2c16ac7606317b3e85a21e38833ddcd,train
24990,36053,3001627,20000026,5c52a6b471eb82b64ccf4672ec1e7efc,train
25135,8501,3001627,20000027,d75d1c46cff08f4767c8e42cd3ac65ef,train
24165,48522,3001627,4331277,fe47e7645f1080735f0277eebfd05be2,train
25110,7268,3001627,20000027,fb71fc8021c89cf342d8a8c5af8997e8,train
21862,476,3001627,3001627,e0154380de563d2cd81aa8b56a36ec8,train
23701,32887,3001627,4331277,7740fa5979753c734209d14d674fb332,train
4027,39657,3001627,3001627,7ab99231f6a6cc282ca32e2623a35d99,train
4244,49719,3001627,3001627,81ba38f4d3b7eac1f82a35e8b19afa86,train
22463,21941,3001627,3002711,8fe0e6780b3dabbbb098f5649ee97d24,train
22527,16829,3001627,3376595,287bce5664e168fd744dcb8aae5f2395,train
23492,26027,3001627,4331277,49e920c98895f90281a172d69c52a28a,train
23208,17037,3001627,4331277,9f3ff62527bf46f237b2bb75885cfc44,train
3542,17052,3001627,3001627,1d6faeb6d77d1f2cf95cd8df6bebbc3a,train
25306,21606,3001627,20000027,fc7e2126419f5a4cb84959963148f2a2,train
24004,42808,3001627,4331277,1e03b1793723dc25fbd332e3dd079259,train
22035,17087,3001627,3001627,7846afaf010913e4110b42f6d9481f5b,train
21162,2892,3001627,2738535,bf1dce61ba47209189343fd44bd400d2,train
23690,32637,3001627,4331277,13b6648bdc843b767b5f4d129cc2873d,train
3373,8428,3001627,3001627,ec78623a598fb6d67fa68300c57bff0a,train
22381,47493,3001627,3001627,4c1d6b12b48a80b0ebd10747ca93b13b,train
22066,20413,3001627,3001627,eb039f6a86785f3a9e633556753261cf,train
47785,12858,3001627,3001627,457aed734b0a8619ff6d40d828e0167c,train
23104,13947,3001627,4331277,ecfc0cf5081976323002761e7a3ba3bd,train
23621,30418,3001627,4331277,117930a8f2e37f9b707cdefe012d0353,train
48093,38210,3001627,3001627,c93a696c4b6f843122963ea1e168015d,train
3186,42871,3001627,2738535,3936ef166d22e60ff7628281ecb18112,train
21290,13187,3001627,2738535,e7b1407e16d9d644c681404257d94ad9,train
21230,7455,3001627,2738535,9a83000e9128d677b04cb542e2c50eb4,train
22021,15791,3001627,3001627,d1436d73b3060f2ffd6176b35397ccd5,train
21432,24103,3001627,2738535,7fbdef802b9e160cc242632b2a8c3129,train
3774,27108,3001627,3001627,f23d3a85baabd7ae32d9baba75737e72,train
22832,3683,3001627,4331277,7786f1205337093d6051d49e4b21b83c,train
47682,3632,3001627,3001627,da264a41dd8fdd655357c338ec9641,train
3354,7133,3001627,3001627,e3d23dc47ddd9620c9be65dfbd21428b,train
24800,44172,3001627,20000020,6dd44ada2f481c776dddf6f75fbd4a4c,train
47662,2198,3001627,3001627,dfc85456795d943bbadc820495ddb59,train
23109,14123,3001627,4331277,ce7cff543f8cd89f8d1dabf86742ec3c,train
22548,29342,3001627,3376595,8b45782142fe42b02314deb821327685,train
22791,2433,3001627,4331277,f9da1bdadc982c7f78ee935ba846606a,train
4223,48858,3001627,3001627,3ce9a0301f36ecf4cb32c5fb502d0e18,train
23931,40541,3001627,4331277,30d93191cb91f8ece6c5cd45aa112726,train
23109,14123,3001627,4331277,ce7cff543f8cd89f8d1dabf86742ec3c,train
23686,32590,3001627,4331277,6744d53d1557cd2443dbb6421d614c0d,train
21907,5000,3001627,3001627,64ae981900a1c1a37753393bcfa5f775,train
22319,43275,3001627,3001627,ff5e8226b88c6b95741cdb62023d6a2f,train
3547,17281,3001627,3001627,e31d71ed32273fede42ac999db581f5e,train
21528,30812,3001627,2738535,d3ff300de7ab36bfc8528ab560ff5e59,train
23899,39349,3001627,4331277,7182f94bdd17c0ecd6bbf317cb591f56,train
22363,45668,3001627,3001627,364a43c9f94f315496db593b49da23e5,train
3805,28456,3001627,3001627,3dc252fd90d82b18c9be65dfbd21428b,train
22430,51003,3001627,3001627,5eb38d4e556a893a3b832d9b48bc2dd3,train
22682,31329,3001627,4099969,bf3c02f71de0260a8dfc31d0ab372d9c,train
24772,34842,3001627,20000020,2de10784fa2655d6ad01ec966c80ac91,train
21863,552,3001627,3001627,cbb3ece285d9c48ee7e684d25d4dcaf0,train
22498,3784,3001627,3376595,d5c67068390ece634060d2cb099a78b3,train
24813,51117,3001627,20000020,3aa41731c9bde97796d5112fb101f3ce,train
24349,11062,3001627,4373704,d32f32d76d7f53bf6996454765a52e50,train
22644,10783,3001627,4099969,4365a4d98c9b979019149a7f35de06bd,train
23919,39942,3001627,4331277,77e703a4baba613937f1b3cce66816ca,train
47995,28938,3001627,3001627,bbab666132885a14ea96899baeb81e22,train
23298,19750,3001627,4331277,681203ebfa280f5696d5b0735c6b5f03,train
21946,8973,3001627,3001627,68e9a9ebe0475536194b666f21552cb8,train
25578,40476,3001627,20000027,d607e86b83f628faeaf288f952624966,train
47850,18076,3001627,3001627,48429b3467c7185060fcaed6cc231482,train
23861,37949,3001627,4331277,b8af96d9c542e1bab34e8f502d7c7e1a,train
22629,1781,3001627,4099969,8d7f0c67789caaa3f415ddcc43feede,train
22484,41562,3001627,3002711,8f09ae17dedc43c6dd7640b87074419f,train
25295,20461,3001627,20000027,5b1744a03be753cf3ccbceb68fb352fd,train
3654,21988,3001627,3001627,971539fb57b476d5c40593250b73d0c7,train
22100,23035,3001627,3001627,d409dbda0a34a953c9020fbe6b2ff6,train
23530,27717,3001627,4331277,ccabe6ab0816614dde03ab2a27ba7531,train
24165,48522,3001627,4331277,fe47e7645f1080735f0277eebfd05be2,train
23385,22411,3001627,4331277,8b22c3e3be1f8fd8b645b903fc5f4135,train
21592,34679,3001627,2738535,34ed902dfa2d8eec2cafe1b125cab8fb,train
3846,30747,3001627,3001627,e401be99c5a51d8bef8e9284f76f3024,train
24154,48263,3001627,4331277,9d229e34818effff07d3e3c7bfacb95,train
22629,1781,3001627,4099969,8d7f0c67789caaa3f415ddcc43feede,train
21217,6610,3001627,2738535,5fb53dd1dc9453e77eaeab1f0c9120b7,train
23692,32780,3001627,4331277,30cc0df021a947e9706ce6d0dff37e85,train
47833,16269,3001627,3001627,93bb03379efddea148bc9dfced4f8d35,train
21836,49955,3001627,2738535,f00c1688bd33aae28cbb8bac2032149c,train
23609,30021,3001627,4331277,ecb57b01c7ff75cd416e7824059e108,train
25660,46673,3001627,20000027,9d961de6d462a7619fb4103277a6b93,train
21831,49649,3001627,2738535,48091b14719964986d075d8d4fe1141,train
25176,11121,3001627,20000027,4fd654bdc7fa4658b0957d845ac33749,train
25197,13034,3001627,20000027,55bc1f325928f28c738dd0d3509c7e47,train
22202,32892,3001627,3001627,896303208667c3e9713decb1a0563b12,train
4106,43707,3001627,3001627,9bb6d3d76d4f5ba94b3c42e318f3affc,train
3876,32347,3001627,3001627,bf3f14225e8f899db62f9fb4b7f0626,train
3078,18750,3001627,2738535,4246c8c293c56ea34b3c42e318f3affc,train
22718,383,3001627,4331277,52c4af69336f4d6de9deec47d8412ee,train
24184,49278,3001627,4331277,5019265bd6215c9ed54fd46ccb781717,train
49721,37731,4256520,2738535,47da08d9c7cd7e104b3c42e318f3affc,train
23202,16821,3001627,4331277,56184b3a4ea198af7e14b034d75254c9,train
22123,25507,3001627,3001627,573a615f3496ff4b9b9f2eb77f5e247e,train
47690,4344,3001627,3001627,f2075f1c3088a167cf513de9a02a2561,train
23779,35607,3001627,4331277,44689408a7d879a664d56d7ed347e929,train
25440,30210,3001627,20000027,c375f006c3384e83c71d7f4874a478cb,train
24889,42234,3001627,20000022,4afe3d1ef68515bdd6a6b5838ef6b356,train
3736,25523,3001627,3001627,e4274fc2b9e4a5511882515d09f3979e,train
24716,11133,3001627,20000020,2e291f35746e94fa62762c7262e78952,train
24800,44172,3001627,20000020,6dd44ada2f481c776dddf6f75fbd4a4c,train
4239,49574,3001627,3001627,458356b9c5a8d7bd7cc86734cb2f5062,train
23732,33787,3001627,4331277,a56e201584ad5afb61ad1cb92b23bf5,train
23104,13947,3001627,4331277,ecfc0cf5081976323002761e7a3ba3bd,train
22368,46058,3001627,3001627,e62b187f6741283bd8f27b2e727c3511,train
23695,32787,3001627,4331277,c3c159a5a56614aad7b20fded0142d7a,train
47780,12673,3001627,3001627,39ba09c13d784741dcfbbf65ff959eb1,train
3261,2197,3001627,3001627,aa80259311e2a8c0d8bd0a659ff7eef6,train
22662,17962,3001627,4099969,4ce5a0d60fc942f2e595afbdc333be49,train
24579,42231,3001627,4373704,a1555d448a9d6fa0666bc0b629562709,train
22117,25154,3001627,3001627,eabdb3aa920b216820b64028d2efc877,train
4067,41721,3001627,3001627,d73e46e07bdb3fe75fe4ecea39e8bd40,train
4096,43220,3001627,3001627,e2ced471afce616454bfa32aa0766acb,train
23426,23660,3001627,4331277,37a79a0b617e2e711d172d0e1c97cfd4,train
23828,37019,3001627,4331277,b1f311d5fd262efcbc47c7f012e5fa27,train
47780,12673,3001627,3001627,39ba09c13d784741dcfbbf65ff959eb1,train
25660,46673,3001627,20000027,9d961de6d462a7619fb4103277a6b93,train
24165,48522,3001627,4331277,fe47e7645f1080735f0277eebfd05be2,train
3515,15536,3001627,3001627,5ef73c9bee1b4adcd019a8a03d4a2a3,train
23202,16821,3001627,4331277,56184b3a4ea198af7e14b034d75254c9,train
23529,27670,3001627,4331277,75369f55718d5adba0bb10bfbc5d4718,train
21679,39601,3001627,2738535,942a10a33418205819fb4103277a6b93,train
22461,17860,3001627,3002711,d0255120e3351121c3bd24f986301745,train
25587,41205,3001627,20000027,326a0c5116e410cfe6c1a071a4e8216c,train
47780,12673,3001627,3001627,39ba09c13d784741dcfbbf65ff959eb1,train
23121,14452,3001627,4331277,3ff53879d12a2259cf004563556ddb36,train
47732,8612,3001627,3001627,f4268a28d2a837a1167c009da6daa010,train
21324,14958,3001627,2738535,4d6c67174bdab63ff11cd7e1bac77b0e,train
24244,51017,3001627,4331277,68fab23a050707213436bcb4a3bd19ad,train
21793,47214,3001627,2738535,5aa2a53207ff556d473f10e6caaeca56,train
24800,44172,3001627,20000020,6dd44ada2f481c776dddf6f75fbd4a4c,train
23335,20790,3001627,4331277,ca05bd1afb0ffeaf6b9a484dedfb7d25,train
47643,415,3001627,3001627,24b5aa5ca592ca5764945fb936667f89,train
3860,31424,3001627,3001627,f29cbdb2c7bb10f9953d950bcd7de7a,train
3465,12791,3001627,3001627,688af6f43377f16bc3bd24f986301745,train
47754,10987,3001627,3001627,9dc1371b6989479c9c0ca344f487323e,train
24889,42234,3001627,20000022,4afe3d1ef68515bdd6a6b5838ef6b356,train
47720,7823,3001627,3001627,48ae43c032e9f89737f67f4322e8d3d0,train
3164,37561,3001627,2738535,4abbd2b632d3aeae4b3c42e318f3affc,train
24081,45375,3001627,4331277,c7ae4cc12a7bc2581fa16f9a5527bb27,train
48169,43494,3001627,3001627,b596b505cbeb456e763d8d4012bcdd98,train
22567,41569,3001627,3376595,d64a812bb87a822b8380de241b5e0725,train
23526,27576,3001627,4331277,31dacef35c2d68cd7d5059679be663cd,train
21197,5117,3001627,2738535,e3079223f4714116ad484915511ccff6,train
24729,17235,3001627,20000020,96c019b564eb9cfbf3c9c1464e55d580,train
25348,24781,3001627,20000027,61de75e888e8727486debb0a33c851f8,train
25110,7268,3001627,20000027,fb71fc8021c89cf342d8a8c5af8997e8,train
3666,22430,3001627,3001627,483d22dbbee32ee54e5c7d89bdfc49a3,train
22923,7585,3001627,4331277,55d147c5125f5043e1ddfae8bbce5fe6,train
3524,16210,3001627,3001627,61b984febe54b752d61420a53a0cb96d,train
24713,9209,3001627,20000020,b42953e6e55ba5d4d2bc32977ed52527,train
22694,39060,3001627,4099969,31e59dcaa15f2599a52abcb0c06a3598,train
3776,27130,3001627,3001627,7275cb0572b1c0042725cbc5586c6d7b,train
21596,34814,3001627,2738535,d43f7db89fe864691e046801e2748f1a,train
23177,15884,3001627,4331277,719f6578bd1450cfe5b7031248b81d78,train
3154,34465,3001627,2738535,46a6c470367cb57ec5facc3cc8dc041e,train
23479,25465,3001627,4331277,5aa3f60fb8fc208d488fd132b74d6f8d,train
3354,7133,3001627,3001627,e3d23dc47ddd9620c9be65dfbd21428b,train
24889,42234,3001627,20000022,4afe3d1ef68515bdd6a6b5838ef6b356,train
22402,48921,3001627,3001627,ffd9387a533fe59e251990397636975f,train
3260,2167,3001627,3001627,8bce3b7b7f0f48ad28a1548e344f0e2e,train
21955,10092,3001627,3001627,aa3e5b5828912c0b5d11e7d6920a72ce,train
23291,19612,3001627,4331277,d1d9da0da16dbb1a765101d95c92a0e5,train
3186,42871,3001627,2738535,3936ef166d22e60ff7628281ecb18112,train
21216,6570,3001627,2738535,bc75933af4146bd3fdce5d02dd243c32,train
23803,36032,3001627,4331277,94b55dcb770626d9c8687ff9b0b4e4ac,train
47920,23437,3001627,3001627,d00a7550cf050fb3720daf9b94e7a5a,train
25422,29121,3001627,20000027,a1ef57bc2563ec37dcadf30d9ccdd100,train
48132,41229,3001627,3001627,28fad854838ac444e9920dbaf13176cb,train
23177,15884,3001627,4331277,719f6578bd1450cfe5b7031248b81d78,train
23652,31190,3001627,4331277,750bc77ca0328a29dbbc9440457e303e,train
3186,42871,3001627,2738535,3936ef166d22e60ff7628281ecb18112,train
24878,36062,3001627,20000022,7316e49785de77b9630abf945d2f3e0c,train
48197,45315,3001627,3001627,2fc6eef6605be9a4550584dfc8970d11,train
25330,23178,3001627,20000027,d0d786244fc2d7a9ecf03af5e7a1277b,train
3034,8714,3001627,2738535,60c0c32187f4e2ddf51f77a6d7299806,train
3342,6336,3001627,3001627,90b181de9005fbd04cd0eccf52b625bc,train
25123,8047,3001627,20000027,a232eec747955695609e2d916fa0da27,train
47636,47,3001627,3001627,2a643eaf143a779f7eeca6709b6a824e,train
24171,48854,3001627,4331277,a75e83a3201cf5ac745004c6a29b0df0,train
3687,23443,3001627,3001627,75d0664363f418efe461a9a9741d9415,train
23177,15884,3001627,4331277,719f6578bd1450cfe5b7031248b81d78,train
24305,5329,3001627,4373704,7d59399c37925cd7b1b9d9bf8d5ee54d,train
22728,683,3001627,4331277,375dd87b163dc8a3a3c9394112c76917,train
21152,2451,3001627,2738535,e908c290fb506f2e19fb4103277a6b93,train
25176,11121,3001627,20000027,4fd654bdc7fa4658b0957d845ac33749,train
49726,44329,4256520,2738535,374fe2584abb594da094848ea4d06501,train
47722,8102,3001627,3001627,2acc2a87aef7cc559ca96b2737246fca,train
23202,16821,3001627,4331277,56184b3a4ea198af7e14b034d75254c9,train
48175,43798,3001627,3001627,7553af75b08b6a87eaac479593c9ad1a,train
23647,31140,3001627,4331277,54b7d484dbad29cdffc6e457221b9271,train
24313,6337,3001627,4373704,7212bdfab35f72b23002761e7a3ba3bd,train
4272,51230,3001627,3001627,48fb419e9273c10a936e8f01c80c6ffe,train
3186,42871,3001627,2738535,3936ef166d22e60ff7628281ecb18112,train
24398,17273,3001627,4373704,c58f6a35f86a1802e8f8c11a24c52ebb,train
21838,50146,3001627,2738535,89c85a35c353ab4c9a037b4abf810691,train
24192,49408,3001627,4331277,a497f206aa62e89c8ca0fe30c6caf3f4,train
23336,20836,3001627,4331277,5da5cc7b5a6a9d6f433334f7dfc6c30a,train
47899,21919,3001627,3001627,313bfbd7bc2d516e14d782de5388fe8c,train
3654,21988,3001627,3001627,971539fb57b476d5c40593250b73d0c7,train
23998,42555,3001627,4331277,e916dfe829b5b3daf4b6538438a0b930,train
21378,19037,3001627,2738535,709204dcd233483f242f861207c6d189,train
23202,16821,3001627,4331277,56184b3a4ea198af7e14b034d75254c9,train
24219,50239,3001627,4331277,65ff1205a5f89150315ec3dc61760fd2,train
47886,20849,3001627,3001627,25ad35439836dd7c8fc307d246c19849,train
25515,34831,3001627,20000027,a2eaec61c28670a459b42406a4cdc4b3,train
47950,25231,3001627,3001627,bbf45d2d189dcd758e5f5b49c9f5b3f2,train
4171,46829,3001627,3001627,e19214cabca496a3f7b54e04c7238d7,train
4239,49574,3001627,3001627,458356b9c5a8d7bd7cc86734cb2f5062,train
37478,33493,4256520,20000027,9faefdf6814aaa975510d59f3ab1ed64,train
25078,4619,3001627,20000027,2dd12e29d36c2b5519fb4103277a6b93,train
21473,26592,3001627,2738535,59b79461f64a41c3d225e12279334514,train
24196,49536,3001627,4331277,11c8f43ef796e23941e621b1a4bf507f,train
47628,34229,3001627,2738535,a45477c29f71d4f37597e1f94410131a,train
48158,43120,3001627,3001627,74a8078a8e89872780360680c1602c7d,train
47720,7823,3001627,3001627,48ae43c032e9f89737f67f4322e8d3d0,train
3841,30476,3001627,3001627,ed97d1c954fca49851ceffe90913a32,train
47933,24362,3001627,3001627,a2bffa12e0737e66febad4f49b26ec52,train
21254,9926,3001627,2738535,2f4b0d6e2faf22d68c18ac3fe1584a6,train
24370,13783,3001627,4373704,511e6440fad9bfa81fc8b86678ea0c8b,train
23867,38168,3001627,4331277,c19ff7d2a5a3d29aab966e32f5a3808,train
3738,25583,3001627,3001627,f595abef9bc7320944b2fa2cac0778f5,train
47784,12759,3001627,3001627,605ebc9107c71d54d8f5adb469ca89d3,train
47780,12673,3001627,3001627,39ba09c13d784741dcfbbf65ff959eb1,train
25391,27459,3001627,20000027,7b17a70aef82c51cb8fa4cb65e077db1,train
25460,31789,3001627,20000027,39f5eecbfb2470846666a748bda83f67,train
21961,10387,3001627,3001627,e2acc4d276fda3d77d70172a29ade99a,train
23109,14123,3001627,4331277,ce7cff543f8cd89f8d1dabf86742ec3c,train
24165,48522,3001627,4331277,fe47e7645f1080735f0277eebfd05be2,train
22071,21023,3001627,3001627,6f6191af40bfc07116f5e76c24d541f3,train
3642,21465,3001627,3001627,a578b0027e7d9ec7b2ca3ea77e53abe,train
3817,29375,3001627,3001627,bdd57499bf64fab6bf80985a99195eb8,train
25493,33581,3001627,20000027,1459c329e2123d4fe5b03ab845ae95c,train
22141,26774,3001627,3001627,700b11e2ea3e941faffa8ecba9b9d6f4,train
21203,5508,3001627,2738535,eaa4ea82bc814005e6fe3612af521500,train
3185,42845,3001627,2738535,u481ebf18-4bbb-4b49-90c9-7a1e9348b647,train
25709,50637,3001627,20000027,972d675d3ce3555d492d9da2668ec34c,train
3260,2167,3001627,3001627,8bce3b7b7f0f48ad28a1548e344f0e2e,train
24995,36949,3001627,20000026,3925bf96c05c49d362e682c9809bff14,train
23671,31958,3001627,4331277,4f24a67f85e71e144719088c8e42c6ab,train
4077,42226,3001627,3001627,5402eecc67e489502fa77440dcb93214,train
48149,42674,3001627,3001627,608b46b0f8f9eba81b1a986f753a489b,train
23879,38597,3001627,4331277,e505ab84808920d06031c9bf940ea7ea,train
25323,22560,3001627,20000027,3ebb8f29a7c44776f51f77a6d7299806,train
24558,39586,3001627,4373704,3b2d9328ab28f70122c4f7f8c92935f0,train
47725,8311,3001627,3001627,72fd9c2f47db23987f377effd1f7ba9e,train
21787,46771,3001627,2738535,cb17f1916ade6e005d5f1108744f02f1,train
25388,27109,3001627,20000027,55e4b862b56e873eb36dcc661f3905d,train
22885,6090,3001627,4331277,ba33781b222ca9346e23a4fabd87b2c,train
23109,14123,3001627,4331277,ce7cff543f8cd89f8d1dabf86742ec3c,train
4103,43548,3001627,3001627,58867a00409c47c0813a1237d2827540,train
3381,8817,3001627,3001627,c9d8573a048c0e959c0ca344f487323e,train
23835,37277,3001627,4331277,8b0886f97f038a5fabbc3f24ddd185bc,train
22619,37696,3001627,3649674,6bcabd23a81dd790e386ecf78eadd61c,train
3702,23832,3001627,3001627,e803b31e2185d0405784b22e1081a3e1,train
22633,3959,3001627,4099969,da02c479d1284ad38727553325e63baf,train
48009,30330,3001627,3001627,60e36f3ad1dad5cf71f761119ebf0b45,train
23242,18158,3001627,4331277,f6cb298705842600bd259faf16bdac27,train
21487,27791,3001627,2738535,5ebe4b9a29d5c0274de7ed732f5aeea4,train
4132,44930,3001627,3001627,79a3115a6f96eef7c151419181ef256,train
21497,28820,3001627,2738535,9dfaa9b599fced446f1e07a56c129dfc,train
23307,20033,3001627,4331277,c9dd1e508be23628d0176f9a144100cd,train
48100,38754,3001627,3001627,3372fd42f389a36a762ec387b772e9e1,train
23143,15017,3001627,4331277,51d67f7174881679f256a8c3e3396495,train
22850,4353,3001627,4331277,96bccddaf0034be04e5cf15b26e670ad,train
23127,14597,3001627,4331277,f619416ed17ca24a5dc688388b7d266,train
47682,3632,3001627,3001627,da264a41dd8fdd655357c338ec9641,train
22608,24208,3001627,3649674,90d35ca55b35d56dd5883ca9b41ac387,train
24889,42234,3001627,20000022,4afe3d1ef68515bdd6a6b5838ef6b356,train
23878,38590,3001627,4331277,dd414923feefc1bd160139aa3ea05a51,train
25610,42832,3001627,20000027,fca55be264355b1ac30ba10ebbf8ea21,train
25341,24100,3001627,20000027,dcbb15dad2001a0b8a4c763d71484708,train
4239,49574,3001627,3001627,458356b9c5a8d7bd7cc86734cb2f5062,train
47700,5551,3001627,3001627,e9651bd689ba5c14713decb1a0563b12,train
3705,24181,3001627,3001627,ee665ce6679ac8cfb502ac2eb9128f9a,train
3425,10676,3001627,3001627,28bdf067b9fea968f17e3402958be9f,train
3490,13960,3001627,3001627,b3fd987b330d0d2acda56795a6fbde1f,train
22719,398,3001627,4331277,1e7bc7fd20c61944f51f77a6d7299806,train
4168,46678,3001627,3001627,40e5d8e71ee3902a31358207d42bcb21,train
3354,7133,3001627,3001627,e3d23dc47ddd9620c9be65dfbd21428b,train
22867,5435,3001627,4331277,7fbde9d7cd67587712ad7c55c944504a,train
22424,50413,3001627,3001627,beae73bea87f36a8f797b840852566c8,train
24889,42234,3001627,20000022,4afe3d1ef68515bdd6a6b5838ef6b356,train
24942,6831,3001627,20000026,4959bcf3886dc907108366689dda0d5c,train
24036,44004,3001627,4331277,5d681a38c0de5545205884f75aba3a,train
23239,18049,3001627,4331277,4dde5285971f0b73ba4ec8b7deb104ae,train
3415,10273,3001627,3001627,d80133e363b9d2c2b5d06744a21b81d8,train
21171,3440,3001627,2738535,27317a0db349369c8b74e4684f0d409d,train
23753,34504,3001627,4331277,20e71125748a11bc3c65ef99d4b819a4,train
25005,48465,3001627,20000026,a23e9e5ace917aa350ff3fe5a0fcba13,train
22398,48417,3001627,3001627,35c3575340cc8234456cbf78e1e89022,train
22138,26506,3001627,3001627,6d5c6eee9e25b314b3c42e318f3affc,train
48204,45561,3001627,3001627,8b1af8f7f37c36bb4368753867df1156,train
48048,33896,3001627,3001627,269539368eeb8ba95d99e410bbfdd132,train
23943,40925,3001627,4331277,bd0ee3dbadfa724f6ff454af1e8947f3,train
22043,17933,3001627,3001627,f9c4baf01dbe6c488616812464c86290,train
25176,11121,3001627,20000027,4fd654bdc7fa4658b0957d845ac33749,train
3502,14943,3001627,3001627,e2c7903ad9e8f497a7be81e6de3c404c,train
23758,34655,3001627,4331277,89f8c12dafc877009f8c3d2002c77ddb,train
22891,6197,3001627,4331277,606cb23f9a7f23ef51f77a6d7299806,train
22250,36840,3001627,3001627,2ca6d10b1ba99fbd9784ddd96453bcc2,train
47763,11767,3001627,3001627,4bb5877100a76cf5bee7d080c8f1e1fd,train
47899,21919,3001627,3001627,313bfbd7bc2d516e14d782de5388fe8c,train
22202,32892,3001627,3001627,896303208667c3e9713decb1a0563b12,train
22318,43230,3001627,3001627,d9ce33c5f448815d7062f2d72cde5c95,train
24971,23647,3001627,20000026,e658d490aaad69d1746cec00e236149d,train
22902,6830,3001627,4331277,bfe54fe90c7d99637fffc92abe94e907,train
47753,10978,3001627,3001627,bbadf45aa419015c7e4d369f13ed434e,train
23035,11706,3001627,4331277,749c3d0d59bf7aface4f274577283b16,train
24800,44172,3001627,20000020,6dd44ada2f481c776dddf6f75fbd4a4c,train
37477,31270,4256520,20000027,447856e1071e8b83c036a40816608369,train
3095,21330,3001627,2738535,88bdfdfb2a8b94ca1b17743c18fb63dc,train
48194,45129,3001627,3001627,1fd7d0fe883059e355feea066cda8f9a,train
4212,48356,3001627,3001627,98d37b373c0207915dca6305fb9f97ca,train
24742,21764,3001627,20000020,987770212e08392d2c528d33bca1ac2,train
23787,35727,3001627,4331277,1e15f238da6b4bc546b9f3b6ee20ff4b,train
3545,17198,3001627,3001627,6272c21e439e0205c8687ff9b0b4e4ac,train
3325,5405,3001627,3001627,587ebb2aa71acfe644dd3aaee16d3f4c,train
23779,35607,3001627,4331277,44689408a7d879a664d56d7ed347e929,train
21510,29786,3001627,2738535,4b495abfcbcf4b76ad484915511ccff6,train
22092,22533,3001627,3001627,917e8fa5d1253398ca6a405498436716,train
48017,31194,3001627,3001627,d761518bcbcefa4080067e3fdc6db24c,train
23109,14123,3001627,4331277,ce7cff543f8cd89f8d1dabf86742ec3c,train
25701,50217,3001627,20000027,b971b6c16dded4fd44db5bc086b2ea47,train
22662,17962,3001627,4099969,4ce5a0d60fc942f2e595afbdc333be49,train
21342,16391,3001627,2738535,bb380888cf0ac2e79c0b027ae5b223d6,train
24002,42772,3001627,4331277,800f60058f12a5243c2e0b170f2ad8bc,train
22566,40832,3001627,3376595,5d7b94584595d7a9118486d21a76684f,train
3734,25436,3001627,3001627,80dabf9ddbdc92f681806e3880250dff,train
3473,13211,3001627,3001627,986e49bd8314d7424addf6a5f8726274,train
23294,19718,3001627,4331277,2cf960825840947aa903b9ef0ae7fb14,train
3775,27125,3001627,3001627,2e0b6f6d19078424c3bd24f986301745,train
23030,11467,3001627,4331277,f39d429ab98d5323a1a6556bd50a3110,train
4278,48243,3001627,3002711,eaf5428e15655d0b3c8d0fdfb1cc2535,train
24415,19988,3001627,4373704,7520005e70a54526c266013a269e5f81,train
21524,30278,3001627,2738535,be4c88a130e622a21961e650f3cfa396,train
22552,32397,3001627,3376595,4ae3ee61ebfd4d7bc05575120a46cd3b,train
25670,47348,3001627,20000027,975d6db745442a755634c21965ee6bab,train
3692,23603,3001627,3001627,56cc047440e7c999a23949c21eddef76,train
24125,47293,3001627,4331277,2842701d388dcd3d534fa06200d07790,train
3087,19975,3001627,2738535,c65cd2f7588764872b70eac6546e93fd,train
3354,7133,3001627,3001627,e3d23dc47ddd9620c9be65dfbd21428b,train
24798,43811,3001627,20000020,f7dec3c72af895884cafc8d32c041834,train
22215,34157,3001627,3001627,c6e46dc0afd8b9fdd722b8781cb9911,train
25590,41416,3001627,20000027,2fa4a8a5848f9223a10fbdfc2fa57509,train
3702,23832,3001627,3001627,e803b31e2185d0405784b22e1081a3e1,train
25601,42145,3001627,20000027,a6afbf5a5eaafec74ccf4672ec1e7efc,train
37488,45077,4256520,20000027,b2c62e5b20b34fad5844a4d0ab925627,train
3039,9578,3001627,2738535,b72342e210414024e3e472a115551ec9,train
3360,7527,3001627,3001627,2b454a3d18d5efba615debb484b4c30,train
