,id,synsetId,subSynsetId,modelId,split
22966,9091,3001627,4331277,5c027016e14cac15ffff2fb60b0d6e6,train
25206,13613,3001627,20000027,55b00797abf243c3cce5160f0c502ac3,train
21716,42100,3001627,2738535,b9415bc240e074837e76245c0a9e51ab,train
47675,2952,3001627,3001627,f294980dc63731dcd0ad32b8d8cec005,train
24177,49068,3001627,4331277,764abaffc5872775f0dff71ec76b46f7,train
47869,19449,3001627,3001627,9eecb9726ab34ae0492d9da2668ec34c,train
3020,4861,3001627,2738535,b3a9c49a1924f99815f855bb1d7c4f07,train
3404,9587,3001627,3001627,f444df40dadd83e22cedd65b2f6d1fdf,train
23810,36319,3001627,4331277,52a8dd8b79ac85299d4d5dcd2cc33826,train
25347,24581,3001627,20000027,afbd7d1e68be93ac35836c728d324152,train
22667,21396,3001627,4099969,39fee081ec01fbae4b3c42e318f3affc,train
23911,39776,3001627,4331277,bbcdf9d0ecf02e7e9fce07ae6c046b8c,train
25293,20315,3001627,20000027,5bec8011c4042baf14038d588fd1342f,train
24188,49311,3001627,4331277,8cca53295cb61e878d3e8783b997c75,train
3708,24229,3001627,3001627,cce9ffdcc7ca8ddea300840c9d7bfa74,train
3935,35498,3001627,3001627,271012d5de261d08101accd22c701b9,train
47831,16221,3001627,3001627,d374912c3a9fca96c141a04b2a487fd9,train
21665,38953,3001627,2738535,39ac0b216df14eecd225e12279334514,train
22571,45481,3001627,3376595,9fae85a69532d03fda686a7d8e3d0692,train
4020,39304,3001627,3001627,8ddaa112e6ba36b5b1e23c7675c49239,train
3615,19933,3001627,3001627,d36de0f850783d8fd6b3090036b71698,train
48078,36513,3001627,3001627,9d7a3b2b7dad91fd611b2c263b5df599,train
22836,3890,3001627,4331277,c0f18b32a4124eccad9a0199a27b3d8,train
21852,51170,3001627,2738535,2475ead1cfa0a5a6490ad276cd2af3a4,train
3768,26822,3001627,3001627,54e9203b65ca4989bfac64b1ae78ad6e,train
22662,17962,3001627,4099969,4ce5a0d60fc942f2e595afbdc333be49,train
23115,14267,3001627,4331277,d040157682f60a7ddf6cfab91d65bb91,train
25136,8522,3001627,20000027,7220dcc0f3f95da3a84d309c7a35a478,train
24152,48153,3001627,4331277,432ed2387d4982a635836c728d324152,train
24488,31137,3001627,4373704,5bdcd3d77e1c91f78e437a27fb25efdf,train
25111,7283,3001627,20000027,4c8cb8be444fd405bed1bd9593e318c,train
24169,48785,3001627,4331277,5af850643d64c2621b17743c18fb63dc,train
23006,10514,3001627,4331277,7715c9c229d80afaf487e71bd57b6e0c,train
22662,17962,3001627,4099969,4ce5a0d60fc942f2e595afbdc333be49,train
21771,45705,3001627,2738535,ef7d9ace8098733b8e80abc614a52973,train
3806,28583,3001627,3001627,659a60740eb6bfa930bbd4cddd04c77b,train
3774,27108,3001627,3001627,f23d3a85baabd7ae32d9baba75737e72,train
48201,45432,3001627,3001627,55dadd6acaa2a0c0dab72035db8eafd,train
21582,33893,3001627,2738535,736589cbc46fe6b059f8e31ca87c470e,train
47780,12673,3001627,3001627,39ba09c13d784741dcfbbf65ff959eb1,train
23385,22411,3001627,4331277,8b22c3e3be1f8fd8b645b903fc5f4135,train
24692,2446,3001627,20000020,d9bf326d8ae7a430a5a7dec3df261ad1,train
48008,30291,3001627,3001627,ec758c4557250ca79f2349486c570dd4,train
3249,1492,3001627,3001627,2b55385a63cf62f6bababe11fcea8796,train
4212,48356,3001627,3001627,98d37b373c0207915dca6305fb9f97ca,train
22868,5448,3001627,4331277,746ec5c7c0ab8924fc1f58a995f231d1,train
23132,14735,3001627,4331277,881e7a45e9f149d8283b00891f680579,train
48228,47306,3001627,3001627,a07f62023d3784839aab0d90d6455f4a,train
21219,6727,3001627,2738535,ce23daa630833de7d9fad8aba2c312b7,train
47753,10978,3001627,3001627,bbadf45aa419015c7e4d369f13ed434e,train
48194,45129,3001627,3001627,1fd7d0fe883059e355feea066cda8f9a,train
48228,47306,3001627,3001627,a07f62023d3784839aab0d90d6455f4a,train
22419,50241,3001627,3001627,18fe5de83a17c6b5876b399a99a15c0f,train
47682,3632,3001627,3001627,da264a41dd8fdd655357c338ec9641,train
23427,23705,3001627,4331277,a8a2f0865365b521c87106a609982130,train
4217,48485,3001627,3001627,c80c0b8107583898c1956375af82917f,train
25328,22983,3001627,20000027,c4d1ccacb82d854b5a395b344d6773ac,train
22562,38691,3001627,3376595,ce774c6584d282ce843ead12644a79bb,train
25421,29053,3001627,20000027,f2a4d96e77d1c92a3d6cc735e3493c99,train
23942,40919,3001627,4331277,6b38324cb8beedc5ca86e527b84d8854,train
21319,14607,3001627,2738535,d9af882ab6d1cbbd492d9da2668ec34c,train
25428,29329,3001627,20000027,b4b65ad3117199a2e8b2b8dc0c816caf,train
3188,43686,3001627,2738535,d1e9d5b534c77a2a14b96b665a8ac321,train
24616,46481,3001627,4373704,e67c305a676930b123c95a77265c8dd,train
24081,45375,3001627,4331277,c7ae4cc12a7bc2581fa16f9a5527bb27,train
21353,17041,3001627,2738535,32d67f875ead7f1eaf46128407fbd2a0,train
23223,17357,3001627,4331277,eac0a44a4b4bf460f37e11038ce8fb27,train
24593,43913,3001627,4373704,9a3d7e6194b7a5bd3825a5bc524f67c9,train
3570,18294,3001627,3001627,69d6d2835bdf709b6df61a30cc649b07,train
21332,15673,3001627,2738535,d0500d229baf05b0e83221ad0d21775,train
3601,19428,3001627,3001627,bc78aefe3bbceb4617b431cae0dd70ed,train
47712,7322,3001627,3001627,5c660775f1c7b202855c835f93769fb8,train
24169,48785,3001627,4331277,5af850643d64c2621b17743c18fb63dc,train
21526,30617,3001627,2738535,cebe4dbc363265ce46746f657ed598,train
23209,17078,3001627,4331277,6a254cc3d81881c91a3b39b07e4b3d0f,train
21287,12938,3001627,2738535,fd4cce51df6571ecd204c1ad14be926b,train
22328,43657,3001627,3001627,59ee0ee98def6f1e14b86d5282eb8301,train
24579,42231,3001627,4373704,a1555d448a9d6fa0666bc0b629562709,train
47932,24302,3001627,3001627,ed7ed25d40b3c16b37bf42a4ca375618,train
3325,5405,3001627,3001627,587ebb2aa71acfe644dd3aaee16d3f4c,train
4005,38780,3001627,3001627,428b77d0ffe6ab456e06155d245f15d6,train
24182,49255,3001627,4331277,70a2b281cd8d59a52d19175e7d19b7cb,train
3733,25397,3001627,3001627,a3ce9ba74ab50352e6fe3612af521500,train
24651,12878,3001627,20000015,76389d102e3fb729f51f77a6d7299806,train
25212,14078,3001627,20000027,451458fe90bd0f4144f23566597ec464,train
22557,35306,3001627,3376595,4dff2fded7130c631a8db2c23945f1fa,train
22569,43643,3001627,3376595,4fad9d9b2c73cccccf0517eac2f2d331,train
23659,31524,3001627,4331277,d94eeec9f2fc4d6c33fe87c69b83ce63,train
23005,10476,3001627,4331277,ea1566ac9fe1670d3b622c8598928cdb,train
22831,3622,3001627,4331277,91d84fd5e5ad5c09e63beedfeef0900b,train
21959,10367,3001627,3001627,9b8f69874b502bc2742728b30848ed03,train
3646,21640,3001627,3001627,d764960666572084b1ea4e06e88051f3,train
22302,42072,3001627,3001627,ea02e94e39a2fd3922963ea1e168015d,train
22890,6189,3001627,4331277,95d83e52954e1ff2d19175e7d19b7cb,train
25110,7268,3001627,20000027,fb71fc8021c89cf342d8a8c5af8997e8,train
21186,4522,3001627,2738535,9cabf21d12d271c5d295b24579cf55b8,train
22899,6675,3001627,4331277,b83bebb013e4ddcabd1aeba6ff85928a,train
23689,32633,3001627,4331277,330dfd669062043f5e60ee22a227533,train
22361,45599,3001627,3001627,6b719f78721d1eb742559566b871c978,train
25284,19778,3001627,20000027,ae3b4195dfa9779f89e49c5729fd5d6c,train
25243,16454,3001627,20000027,bd5eb0bfad19c8d9cd431573238602d,train
4153,46036,3001627,3001627,35bcb52fea44850bb97ad864945165a1,train
22939,8040,3001627,4331277,8e945aa01bbacf7c3fbe480a485feffd,train
24135,47571,3001627,4331277,895099e136437cb799860e9353bb52a1,train
21353,17041,3001627,2738535,32d67f875ead7f1eaf46128407fbd2a0,train
24169,48785,3001627,4331277,5af850643d64c2621b17743c18fb63dc,train
23574,29093,3001627,4331277,d311e10015f19bb7482d5f087974fa09,train
21175,3806,3001627,2738535,3823798ca4fe0b439710e093c764abec,train
4156,46108,3001627,3001627,99e4c4b39b75a06b30e06a011e63236a,train
2995,1104,3001627,2738535,9a82269e56737217e16571f1d370cad9,train
22002,14053,3001627,3001627,8cf71cf6f0bf6bb2b5af95b2c842e5a7,train
25677,48181,3001627,20000027,25c61fb5c237767919fb4103277a6b93,train
3260,2167,3001627,3001627,8bce3b7b7f0f48ad28a1548e344f0e2e,train
22754,1407,3001627,4331277,7f820a5aef9899d5e2953fd13c76ba9,train
25652,45997,3001627,20000027,55e6d1251fc63e1f71a782a4379556c7,train
25169,10408,3001627,20000027,3427a6029f253860450621b513a975bb,train
24096,46059,3001627,4331277,a36aa9aef138fdc1377b9297f3055210,train
25548,37783,3001627,20000027,8f217a409c5407ade6fe3612af521500,train
47929,24044,3001627,3001627,7eb842de7ad4cbad3e329950ec40f6dd,train
21290,13187,3001627,2738535,e7b1407e16d9d644c681404257d94ad9,train
22662,17962,3001627,4099969,4ce5a0d60fc942f2e595afbdc333be49,train
22032,16761,3001627,3001627,91ffa0718376a4fb3f7e27638e63d848,train
24996,37889,3001627,20000026,52e2b4be107a9d6495bea7c29e873d16,train
25494,33675,3001627,20000027,58ad41e336942bf3c5243a0ab191990d,train
22835,3870,3001627,4331277,60512d74c623484bf27383fc5a5a711c,train
21323,14945,3001627,2738535,ee1c0e545ab8dce862b3a719b353f115,train
24415,19988,3001627,4373704,7520005e70a54526c266013a269e5f81,train
23529,27670,3001627,4331277,75369f55718d5adba0bb10bfbc5d4718,train
21436,24249,3001627,2738535,e1092c9dfe55273876f83644d71a31ee,train
4251,50033,3001627,3001627,6aaa9bd6e835eb0f9b9f2eb77f5e247e,train
23331,20637,3001627,4331277,24b5d56b254cb1958b424343280aeccb,train
23601,29813,3001627,4331277,d66cc87c717c15f57f0839ffd260627e,train
22333,44035,3001627,3001627,263cb748cb81e69cc329e2758ab09ecb,train
4045,40642,3001627,3001627,cdea84a63ad8c44febad4f49b26ec52,train
24971,23647,3001627,20000026,e658d490aaad69d1746cec00e236149d,train
23685,32539,3001627,4331277,98f42a66467c264377fe1aa9b41a89c5,train
23460,24682,3001627,4331277,98d20227789f5c9a5af29473330f42b1,train
3706,24198,3001627,3001627,2a05ae00b701fda36567137a59cb1a56,train
25355,25175,3001627,20000027,7824cba870f915ba2922dc9c4df31134,train
22921,7512,3001627,4331277,b431161712ea348cdbbc9440457e303e,train
23726,33657,3001627,4331277,bb8d64bab582c3f324e55bc028ee0805,train
35681,45521,4256520,2738535,e9821fb7af7db92b26f6c8b5b75f0ee9,train
24992,36466,3001627,20000026,376079d4c844328ad6eefa796d2f261c,train
3827,29771,3001627,3001627,3c27660aacbcf99886327adaa986dff,train
4300,40684,3001627,4099969,d561ff6788ab46517b016084e2ae95e,train
3764,26768,3001627,3001627,8b8fa92f9c677b0713decb1a0563b12,train
23433,23895,3001627,4331277,894f033f10abba014038d588fd1342f,train
48168,43425,3001627,3001627,a63d7b6e62333b23ddc809959e304d48,train
48158,43120,3001627,3001627,74a8078a8e89872780360680c1602c7d,train
21593,34699,3001627,2738535,713d9d23bb3eccc17fb8cf8a85dcfe23,train
21924,6931,3001627,3001627,8b38389cef61cf06fa675450a2f0c084,train
23712,33312,3001627,4331277,60e8cbfd3cbf85d097b3b2f2bf40d247,train
23708,33053,3001627,4331277,d334e5ab55188d62680876614ed35a7f,train
21384,19703,3001627,2738535,1953d62a63721f17df6cfab91d65bb91,train
4239,49574,3001627,3001627,458356b9c5a8d7bd7cc86734cb2f5062,train
21426,23659,3001627,2738535,fe57bad06e1f6dd9a9fe51c710ac111b,train
25384,26744,3001627,20000027,ccf29f02bfc1ba51a9ebe4a5a40bc728,train
48208,45892,3001627,3001627,800dd8ed32104151a37f3fc191551700,train
3260,2167,3001627,3001627,8bce3b7b7f0f48ad28a1548e344f0e2e,train
22472,30750,3001627,3002711,50d277986a78f9fc3eec26c23f5bc80b,train
25391,27459,3001627,20000027,7b17a70aef82c51cb8fa4cb65e077db1,train
24223,50377,3001627,4331277,ecb53ab8eeeb43d31246538126da07a8,train
4260,50515,3001627,3001627,8b5f8b83715a378e473f10e6caaeca56,train
24995,36949,3001627,20000026,3925bf96c05c49d362e682c9809bff14,train
3734,25436,3001627,3001627,80dabf9ddbdc92f681806e3880250dff,train
3485,13714,3001627,3001627,e8788e6f0292f503f4b6538438a0b930,train
4101,43487,3001627,3001627,d5bd6ea417eba6ce456cbf78e1e89022,train
21702,41141,3001627,2738535,acef669b784a4fec1b17743c18fb63dc,train
48222,46766,3001627,3001627,fa7f42b395c3cfce520ab6214a789faf,train
21285,12573,3001627,2738535,11d9817e65d7ead6b87028a4b477349f,train
48235,49040,3001627,3001627,a241ab0fe7fbb1f41dea5e6084523ee,train
25168,10369,3001627,20000027,1079635b3da12a812cee4bf5d0f11ffe,train
22197,32605,3001627,3001627,fef17c8f92673dd477b7d69aa83ab6dc,train
21421,22779,3001627,2738535,17d4c0f1b707e6dd19fb4103277a6b93,train
47721,8035,3001627,3001627,c67949ee2c241e8e9b9f2eb77f5e247e,train
48021,31359,3001627,3001627,e488826128fe3854b300c4ca2f51c01b,train
25290,20151,3001627,20000027,3837e94954187dbf93b0969ba78346b3,train
25124,8050,3001627,20000027,c56dcaf6b862a6329158e0f216b27548,train
25521,35334,3001627,20000027,521f0ff0b1d7828337b2bb75885cfc44,train
3702,23832,3001627,3001627,e803b31e2185d0405784b22e1081a3e1,train
24415,19988,3001627,4373704,7520005e70a54526c266013a269e5f81,train
4005,38780,3001627,3001627,428b77d0ffe6ab456e06155d245f15d6,train
35846,9528,4256520,3693474,1512e3c41de7a461e10a48f2bbb9bef4,train
24081,45375,3001627,4331277,c7ae4cc12a7bc2581fa16f9a5527bb27,train
25013,162,3001627,20000027,6b10b9f8b8f38cfadebf8d14d5516c20,train
3735,25448,3001627,3001627,b267d11790325e6cec7cbf3284585a40,train
21524,30278,3001627,2738535,be4c88a130e622a21961e650f3cfa396,train
48202,45456,3001627,3001627,a366bbec303662a3ec545e4e9c852271,train
21486,27747,3001627,2738535,c106cbd7794c6b6868661782af60b711,train
24111,46631,3001627,4331277,2f249cbcbb122b85845e78b431e4d529,train
24889,42234,3001627,20000022,4afe3d1ef68515bdd6a6b5838ef6b356,train
23109,14123,3001627,4331277,ce7cff543f8cd89f8d1dabf86742ec3c,train
24702,5354,3001627,20000020,2948af0b6a12f1c7ad484915511ccff6,train
23395,22573,3001627,4331277,e3c79d6e34b1285e4580ed619ae2daa1,train
25459,31729,3001627,20000027,d7db1353551d341f149c35efde9de588,train
23430,23837,3001627,4331277,b654fef8eb98e99d65ba78ad9601cf1b,train
25176,11121,3001627,20000027,4fd654bdc7fa4658b0957d845ac33749,train
21238,8344,3001627,2738535,9b42dd8043ba84f7492d9da2668ec34c,train
23696,32821,3001627,4331277,27c00ec2b6ec279958e80128fd34c2b1,train
24995,36949,3001627,20000026,3925bf96c05c49d362e682c9809bff14,train
48062,34849,3001627,3001627,1ee30d218c8c730ecb01bc908e8cea6,train
24048,44456,3001627,4331277,4c6c3346b5d0f071f4b6538438a0b930,train
47753,10978,3001627,3001627,bbadf45aa419015c7e4d369f13ed434e,train
23850,37761,3001627,4331277,66a36dfe1cfd2d17b40f0ac0fb9a650d,train
23748,34371,3001627,4331277,b779b6773ef480e8c3cf9ae716575390,train
24795,43088,3001627,20000020,20964e03ef001d8910684e111251a45,train
3761,26676,3001627,3001627,18fd8342fa5d1d4f5268b70948af88b2,train
3836,30298,3001627,3001627,4fe20ed873d1a80e21d25a6a55757584,train
47899,21919,3001627,3001627,313bfbd7bc2d516e14d782de5388fe8c,train
3322,5228,3001627,3001627,519d19f3adebd20aba49014d9a3afe99,train
23307,20033,3001627,4331277,c9dd1e508be23628d0176f9a144100cd,train
21273,11096,3001627,2738535,46c6dec63dd7c45854ca97f654da3901,train
21342,16391,3001627,2738535,bb380888cf0ac2e79c0b027ae5b223d6,train
23013,10708,3001627,4331277,86c28989c2edf29a2bb396d08a9b621a,train
48031,32231,3001627,3001627,c93113c742415c76cffd61677456447e,train
25048,2363,3001627,20000027,789daa82e0366966c862eec8232fff1e,train
25639,45130,3001627,20000027,635906aade1c775df6cfab91d65bb91,train
25313,21758,3001627,20000027,d7d709cd13cdca931afedc87fe387fe,train
22825,3415,3001627,4331277,3c1dc5c4b0c8db31d20c5daab0fdbf5e,train
23168,15699,3001627,4331277,75a2cfe5b82e03d2fb0eb7e753c06942,train
23846,37719,3001627,4331277,da49d0ed41204ff65c0da4cac04adaed,train
23637,30871,3001627,4331277,c045514b5d4e4407b0ea0348afc5cb87,train
3502,14943,3001627,3001627,e2c7903ad9e8f497a7be81e6de3c404c,train
23821,36733,3001627,4331277,3f12570d87da2383492664434c74d812,train
24991,36113,3001627,20000026,3baacc59dc30783a524dd35a546a4c2b,train
24192,49408,3001627,4331277,a497f206aa62e89c8ca0fe30c6caf3f4,train
22144,27167,3001627,3001627,6f84118b912eabbd4587e90e2fc67ac9,train
25680,48295,3001627,20000027,b8c678c49e40ee5307776da88d1350f,train
22608,24208,3001627,3649674,90d35ca55b35d56dd5883ca9b41ac387,train
21312,14236,3001627,2738535,ff2deccbef73ff5a349bb1cbbf9a4206,train
21611,35796,3001627,2738535,f1a5a9aec0b63b91f487e71bd57b6e0c,train
25319,22320,3001627,20000027,4ecb13c40d55bc24fbcb0345af819bcb,train
21607,35666,3001627,2738535,c472a815afff5ff0e6c5cd45aa112726,train
24800,44172,3001627,20000020,6dd44ada2f481c776dddf6f75fbd4a4c,train
23671,31958,3001627,4331277,4f24a67f85e71e144719088c8e42c6ab,train
22007,14766,3001627,3001627,dfe0e22865575c43cda85f6a3e19b0a1,train
4049,40772,3001627,3001627,631e102e9a689339b0ec386df15ab64f,train
24115,46728,3001627,4331277,83d3b40a6ff6a04af4b6538438a0b930,train
24077,45245,3001627,4331277,bcf67dfcbd6c1fe7da8e9e0272759299,train
23439,24171,3001627,4331277,f1167a0c4bfc1f3fcf004563556ddb36,train
25034,1715,3001627,20000027,64ac9e029c4c9eb1671565dae7014737,train
22384,47643,3001627,3001627,3334213d3f378a7eacac9cf65380267d,train
21629,36767,3001627,2738535,380a5345fda8e97492d9da2668ec34c,train
23030,11467,3001627,4331277,f39d429ab98d5323a1a6556bd50a3110,train
4220,48777,3001627,3001627,763bccb675b7439ab9afb6208cab1d,train
22154,28015,3001627,3001627,1f857fce279b761435fbe95f496199e,train
22386,47745,3001627,3001627,e4214fa7a544e12a37b2bb75885cfc44,train
3971,37184,3001627,3001627,11a06e6f68b1d99c8687ff9b0b4e4ac,train
24116,46810,3001627,4331277,276932e7bf229d37c8ad93869b52d215,train
24148,47967,3001627,4331277,4ae645f3b724a7dcb83ea6cf8ac00397,train
25125,8100,3001627,20000027,74d4b9b13cd160e6f51f77a6d7299806,train
3398,9387,3001627,3001627,5516e76a34984182b6f6d1d58b7b1311,train
24889,42234,3001627,20000022,4afe3d1ef68515bdd6a6b5838ef6b356,train
24165,48522,3001627,4331277,fe47e7645f1080735f0277eebfd05be2,train
25294,20454,3001627,20000027,ea77c800bba6566aaf7c7ad2549a1b15,train
47867,19389,3001627,3001627,e4c866b5dd958cd0803d0f5bac2abe4c,train
23710,33146,3001627,4331277,7f79aba01e8c572b68d1b9a1d97e2846,train
22998,10246,3001627,4331277,23c4d774910c9ce03c832f0140db42bc,train
47962,26323,3001627,3001627,2c7d258bd18de1c28f7b968097bdb0fd,train
22608,24208,3001627,3649674,90d35ca55b35d56dd5883ca9b41ac387,train
24909,27932,3001627,20000023,a235f7c4947aab15bf40bda9de89848a,train
24219,50239,3001627,4331277,65ff1205a5f89150315ec3dc61760fd2,train
4268,50856,3001627,3001627,866e1be9f53830ed7a6617a3ecd0b52e,train
25350,24939,3001627,20000027,3a51a83963c167c422e8a95d8ef092f,train
3425,10676,3001627,3001627,28bdf067b9fea968f17e3402958be9f,train
25176,11121,3001627,20000027,4fd654bdc7fa4658b0957d845ac33749,train
24666,51308,3001627,20000015,dac4af24e2facd7d3000ca4b04fcd6ac,train
24087,45597,3001627,4331277,c5e3f6da9e818851618dd45f797b66b4,train
3336,5989,3001627,3001627,6abdb0b46d2a3fd02813aa30be7ebdbc,train
22361,45599,3001627,3001627,6b719f78721d1eb742559566b871c978,train
24034,43954,3001627,4331277,a7b82d009e29bafe705fef512417e4c9,train
22552,32397,3001627,3376595,4ae3ee61ebfd4d7bc05575120a46cd3b,train
3702,23832,3001627,3001627,e803b31e2185d0405784b22e1081a3e1,train
25013,162,3001627,20000027,6b10b9f8b8f38cfadebf8d14d5516c20,train
47718,7758,3001627,3001627,f0bd1732f37da50c7000797f53fee6e4,train
24169,48785,3001627,4331277,5af850643d64c2621b17743c18fb63dc,train
23202,16821,3001627,4331277,56184b3a4ea198af7e14b034d75254c9,train
21624,36634,3001627,2738535,4a54684f8ab00cf5a4e0cb207f311458,train
3654,21988,3001627,3001627,971539fb57b476d5c40593250b73d0c7,train
21978,12561,3001627,3001627,9c700bfbe8730e6db8f4af915220b65b,train
3099,23514,3001627,2738535,8c0a0360a7353ec26dd3cca80cedd415,train
22217,34287,3001627,3001627,c04f515b688f9d97fff16555386d173d,train
23096,13678,3001627,4331277,d30e58a2361785683fb0851e9bc87551,train
22662,17962,3001627,4099969,4ce5a0d60fc942f2e595afbdc333be49,train
21858,33,3001627,3001627,1c685bc2a93f87a2504721639e19f609,train
24132,47541,3001627,4331277,95d8553504c65fb4b770bfdf3ce10896,train
24237,50849,3001627,4331277,662409af279f322eeb82005949031741,train
22791,2433,3001627,4331277,f9da1bdadc982c7f78ee935ba846606a,train
22017,15473,3001627,3001627,3d697c411b8bf8a0df6cfab91d65bb91,train
24220,50288,3001627,4331277,9d7d7607e1ba099bd98e59dfd5823115,train
3406,9670,3001627,3001627,8c8efbe62a1547942b90a0fb76278f6f,train
3734,25436,3001627,3001627,80dabf9ddbdc92f681806e3880250dff,train
48012,30582,3001627,3001627,5ab321d70991c94d780bc2708a85ba9a,train
47950,25231,3001627,3001627,bbf45d2d189dcd758e5f5b49c9f5b3f2,train
22883,6050,3001627,4331277,ffa6c1a509986a5676708f8dec712a28,train
23632,30720,3001627,4331277,17352867f5661212c8687ff9b0b4e4ac,train
23083,13291,3001627,4331277,3799a4d787d31c0bc580fdeb5460f6d6,train
24107,46372,3001627,4331277,c400749eaa4d10871a782a4379556c7,train
23878,38590,3001627,4331277,dd414923feefc1bd160139aa3ea05a51,train
25176,11121,3001627,20000027,4fd654bdc7fa4658b0957d845ac33749,train
48228,47306,3001627,3001627,a07f62023d3784839aab0d90d6455f4a,train
4173,46924,3001627,3001627,b1f50d8d41a8c53b6197fd390b16d14d,train
3702,23832,3001627,3001627,e803b31e2185d0405784b22e1081a3e1,train
47735,9292,3001627,3001627,36f85b1709a62c406daafc9da8386a39,train
23109,14123,3001627,4331277,ce7cff543f8cd89f8d1dabf86742ec3c,train
23845,37661,3001627,4331277,ebf8166bacd6759399513f98ce033426,train
23920,39969,3001627,4331277,72d0cbe861a7de2de4f382dec07f365b,train
3767,26789,3001627,3001627,6e98c5d61e008b4c2871cc0b3cc1a485,train
22394,48291,3001627,3001627,43a275d9bd008a64bb0085d0daabdaea,train
4136,45113,3001627,3001627,8a9d8dad6800d55ff37af16b2893f1d4,train
23100,13806,3001627,4331277,774b94fd956a6601194565c2f3f896dc,train
3482,13620,3001627,3001627,6e71bcc876af0e319b75b6346baf0c12,train
48228,47306,3001627,3001627,a07f62023d3784839aab0d90d6455f4a,train
24995,36949,3001627,20000026,3925bf96c05c49d362e682c9809bff14,train
21297,13469,3001627,2738535,2f2da13322d30ccaf4b6538438a0b930,train
25176,11121,3001627,20000027,4fd654bdc7fa4658b0957d845ac33749,train
47899,21919,3001627,3001627,313bfbd7bc2d516e14d782de5388fe8c,train
25460,31789,3001627,20000027,39f5eecbfb2470846666a748bda83f67,train
25282,19610,3001627,20000027,d31ab2866270fb1c19fb4103277a6b93,train
4016,39162,3001627,3001627,a128eda00983dd01fb7d9615be5ab4b0,train
24831,1366,3001627,20000022,ddb53381dfd0a2d7d2b12aa6a0f050b3,train
24840,7032,3001627,20000022,25957008f839ef647abe6643657b8aec,train
47758,11265,3001627,3001627,b89cbb45476e94a5e65235d5580cc3e0,train
23497,26256,3001627,4331277,3037c7d4d9dcb8f535b063aa516d32d0,train
23711,33221,3001627,4331277,e767b27d6625f905e9af7c2087a87b0e,train
48083,36650,3001627,3001627,4a783b2ae8fba8b29dcf2183c858e6e5,train
24995,36949,3001627,20000026,3925bf96c05c49d362e682c9809bff14,train
25224,14974,3001627,20000027,fe53dcce9a30c5b5348fedb5a291187e,train
3394,9253,3001627,3001627,eac5ffc4c4a7da80b13f3ad708be4bf6,train
25344,24489,3001627,20000027,1d9bc60209572861473f10e6caaeca56,train
48103,39188,3001627,3001627,490cc736a3ffc2a9c8687ff9b0b4e4ac,train
3569,18266,3001627,3001627,d9a1f2e7290cd2c3baab0c7159046dc4,train
22936,7983,3001627,4331277,70e3e98efc6ec0dc611a1a85a9d58686,train
4005,38780,3001627,3001627,428b77d0ffe6ab456e06155d245f15d6,train
23953,41100,3001627,4331277,3d23d594355c65d9376f771510e6da27,train
23170,15717,3001627,4331277,ba5911cd07d1eebb31475fd256bf1b7a,train
23615,30162,3001627,4331277,4a63afd1da7fd633e6c5cd45aa112726,train
3757,26411,3001627,3001627,e1897a4391784bc2e8b2b8dc0c816caf,train
3072,17552,3001627,2738535,97326604c5fdff1febad4f49b26ec52,train
3070,17204,3001627,2738535,47cd848a5584867b1e8791c225564ae0,train
24129,47406,3001627,4331277,d86158642391ea7a150a331b054ed006,train
21802,47666,3001627,2738535,4a9ed043cb91fd91b04cb542e2c50eb4,train
22306,42299,3001627,3001627,582c67ae4d746d121b356ab8b24c147,train
21321,14749,3001627,2738535,614347b0e864cdc7492d9da2668ec34c,train
23622,30451,3001627,4331277,9d63d69501b9ab9067994ca435825ef,train
23566,28743,3001627,4331277,20cbe565f98b4dab40ef1c8b63a628f9,train
25185,12164,3001627,20000027,661fcd8f87d948f2fff16555386d173d,train
48194,45129,3001627,3001627,1fd7d0fe883059e355feea066cda8f9a,train
23675,32130,3001627,4331277,1bb81d54471d7c1df51f77a6d7299806,train
22608,24208,3001627,3649674,90d35ca55b35d56dd5883ca9b41ac387,train
23529,27670,3001627,4331277,75369f55718d5adba0bb10bfbc5d4718,train
23974,41799,3001627,4331277,32a4ddf426cef33c323ad87fe7d4deee,train
47739,9496,3001627,3001627,6534de9a07438b52ee3907b60a74e8f8,train
21566,33180,3001627,2738535,2c548222017955df4530ae9f1281950f,train
4059,41265,3001627,3001627,507a5070cde81fd867936ca58e67cec6,train
22744,1039,3001627,4331277,e5a65fb8c660ef96dbbc9440457e303e,train
25306,21606,3001627,20000027,fc7e2126419f5a4cb84959963148f2a2,train
47896,21536,3001627,3001627,ea8ace071a8ffc2a50a1e454933067,train
23200,16732,3001627,4331277,6f8ce08e77bc27cedb4331c656714a1b,train
23217,17219,3001627,4331277,4178e43e2756f1d0af7a8f97983e7906,train
23585,29415,3001627,4331277,357e2dd1512b96168e2b488ea5fa466a,train
3260,2167,3001627,3001627,8bce3b7b7f0f48ad28a1548e344f0e2e,train
24965,20983,3001627,20000026,5c4c50c0a987f8c2d9789e40093c1324,train
4074,42116,3001627,3001627,3b4292989394ba62f51f77a6d7299806,train
21134,1359,3001627,2738535,65a1f4ac3e5b57dffff16555386d173d,train
25132,8333,3001627,20000027,a543f7e8114b19cd5397d07b571cbcb,train
24586,43212,3001627,4373704,48106a12bdc3f7d8f5ee22e800bb9145,train
